text_left,corpus,collection,hit_text,last_index,text_right,docpid,end_time,begin_time,hit_pos,hit_phonetic,first_index,hit_lemma
laten we zeggen . en,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,1214,zijn dus inderdaad blijkbaar de,fv600681,00:07:01.053,00:07:00.974,"VNW(pers,pron,stan,red,3,ev,onz)",@t,1214,het
bijzonder klein onderdeel . en,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,1288,is een element van het,fv600681,00:07:18.314,00:07:18.193,"VNW(pers,pron,stan,red,3,ev,onz)",Ed,1288,het
het is een element van,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,1293,akkoord . u weet als,fv600681,00:07:19.144,00:07:19.036,"LID(bep,stan,evon)",Et,1293,het
werkgevers . dank u .,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,1338,incident is gesloten . ,fv600681,00:07:28.594,00:07:28.510,"LID(bep,stan,evon)",@d,1338,het
. de heer Dielens heeft,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,38,woord . geachte voorzitter .,fv600682,00:00:13.732,00:00:13.599,"LID(bep,stan,evon)",@t,38,het
voorafgaandelijk uh mevrouw de minister,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,64,is niet mijn bedoeling van,fv600682,00:00:46.200,00:00:45.973,"VNW(pers,pron,stan,red,3,ev,onz)",h@t,64,het
is niet mijn bedoeling van,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,70,u extra moeilijk te maken,fv600682,00:00:48.096,00:00:47.944,"LID(bep,stan,evon)",@t,70,het
. in deze dagen .,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,81,is ook niet mijn bedoeling,fv600682,00:00:52.918,00:00:52.801,"VNW(pers,pron,stan,red,3,ev,onz)",h@t,81,het
bestaan dat mijn fractie tegen,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,106,principe van seniorenflats gekant is,fv600682,00:01:03.770,00:01:03.641,"LID(bep,stan,evon)",@t,106,het
voorafgaandelijk zeer duidelijk stellen .,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,122,is trouwens ook zo dat,fv600682,00:01:11.140,00:01:11.039,"VNW(pers,pron,stan,red,3,ev,onz)",@t,122,het
ook zo dat de SP,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,130,seniorenbeleid zowel binnen de federale,fv600682,00:01:14.144,00:01:13.959,"LID(bep,stan,evon)",h@t,130,het
drie&euml;nnegentig kwam Jozef Pacolet van,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,199,Hoger Instituut uh Van De,fv600682,00:01:47.249,00:01:47.132,"LID(bep,stan,evon)",@t,199,het
waren . met andere woorden,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,228,stimuleren van bijkomende sociale woningen,fv600682,00:02:00.694,00:02:00.523,"LID(bep,stan,evon)",@t,228,het
seniorenflats in Vlaanderen . via,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,281,voorstel van de minister zouden,fv600682,00:02:28.840,00:02:28.791,"LID(bep,stan,evon)",t,281,het
van vrijstelling van erfenisrechten op,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,364,belegde kapitaal . de minister,fv600682,00:03:12.758,00:03:12.676,"LID(bep,stan,evon)",@d,364,het
van vijfentwintig miljard frank .,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,386,programma zou nog dit jaar,fv600682,00:03:25.603,00:03:25.439,"LID(bep,stan,evon)",h@t,386,het
. ten eerste . is,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,425,beleidsmatig verantwoord dat op een,fv600682,00:03:42.135,00:03:42.083,"VNW(pers,pron,stan,red,3,ev,onz)",d,425,het
? ten vierde . is,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,517,beleidsmatig verantwoord gemeenschapsgelden toe te,fv600682,00:04:30.308,00:04:30.224,"VNW(pers,pron,stan,red,3,ev,onz)",@d,517,het
vijfde en tenslotte . is,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,554,beleidsmatig verantwoord om zelfredzame ouderen,fv600682,00:04:49.508,00:04:49.459,"VNW(pers,pron,stan,red,3,ev,onz)",d,554,het
. ten eerste . is,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,14,beleidsmatig verantwoord dat op een,fv600683,00:00:04.549,00:00:04.497,"VNW(pers,pron,stan,red,3,ev,onz)",d,14,het
rechtstreeks beroep te doen op,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,107,spaargeld van de toekomstige senioren,fv600683,00:00:45.208,00:00:45.092,"LID(bep,stan,evon)",@t,107,het
op een Bevak . met,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,144,ingezameld kapitaal treedt de Bevak,fv600683,00:01:07.549,00:01:07.421,"LID(bep,stan,evon)",@t,144,het
priv&eacute;-verenigingen . de Bevak heeft,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,176,beheer van de flats .,fv600683,00:01:23.016,00:01:22.969,"LID(bep,stan,evon)",d,176,het
dan ook dat de overheid,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,427,als dusdanig behandelt en er,fv600683,00:03:23.655,00:03:23.492,"VNW(pers,pron,stan,red,3,ev,onz)",@t,427,het
daarom lijkt voor onze fractie,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,443,systeem van vrijstelling van erfenisrechten,fv600683,00:03:29.976,00:03:29.858,"LID(bep,stan,evon)",@t,443,het
ook de garanties die in,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,458,systeem ingebouwd worden inzake de,fv600683,00:03:36.595,00:03:36.490,"LID(bep,stan,evon)",@t,458,het
worden inzake de hoogte van,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,466,rendement . zouden aanleiding kunnen,fv600683,00:03:41.024,00:03:40.867,"LID(bep,stan,evon)",@t,466,het
. geen slachtoffer zijn van,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,603,systeem . en verder volwaardig,fv600683,00:04:43.009,00:04:42.959,"LID(bep,stan,evon)",t,603,het
te maken is 't absoluut,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,653,noodzakelijk dat de vaste ge&iuml;ndexeerde,fv600683,00:05:02.159,00:05:02.105,"VNW(pers,pron,stan,red,3,ev,onz)",t,653,het
. vierde aspect . is,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,698,beleidsmatig verantwoord gemeenschapsgelden toe te,fv600683,00:05:23.787,00:05:23.731,"VNW(pers,pron,stan,red,3,ev,onz)",d,698,het
serviceflats voor zelfredzamen ? is,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,712,principe . serviceflats zijn dus,fv600683,00:05:33.973,00:05:33.882,"LID(bep,stan,evon)",@t,712,het
voor de zwaar zorgbehoevenden .,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,745,concept serviceflats is in het,fv600683,00:05:49.092,00:05:48.938,"LID(bep,stan,evon)",@t,745,het
het concept serviceflats is in,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,750,buitenland ontstaan in regio's met,fv600683,00:05:51.652,00:05:51.541,"LID(bep,stan,evon)",@d,750,het
zie ik zie dat u,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,809,beaamt dus uh 'k denk,fv600683,00:06:20.474,00:06:20.439,"VNW(pers,pron,stan,red,3,ev,onz)",d,809,het
al voorbij zijn . dat,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,825,dus niet meer shockerend is,fv600683,00:06:24.967,00:06:24.848,"VNW(pers,pron,stan,red,3,ev,onz)",@t,825,het
prioriteit moet leggen . is,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,890,aangewezen op kosten van de,fv600683,00:06:51.073,00:06:50.985,"VNW(pers,pron,stan,red,3,ev,onz)",@t,890,het
wil thuis blijven wonen .,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,966,was dus voor een groot,fv600683,00:07:23.748,00:07:23.610,"VNW(pers,pron,stan,red,3,ev,onz)",@t,966,het
een groot deel afstappen van,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,975,bejaardendecreet van negentien vijfentachtig .,fv600683,00:07:25.824,00:07:25.725,"LID(bep,stan,evon)",@t,975,het
bejaardendecreet van negentien vijfentachtig .,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,981,zogenaamde bakstenendecreet . dat alles,fv600683,00:07:28.244,00:07:28.087,"LID(bep,stan,evon)",@t,981,het
verblijf ... ik spreek van,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,1036,jaar negentienhonderd negentig om deze,fv600683,00:07:51.289,00:07:51.189,"LID(bep,stan,evon)",@t,1036,het
m'n laatste aspect . is,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,1087,beleidsmatig verantwoord om zelfredzame ouderen,fv600683,00:08:12.342,00:08:12.297,"VNW(pers,pron,stan,red,3,ev,onz)",d,1087,het
in,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,1,Congresboek van het Welzijnscongres dat,fv600684,00:00:01.252,00:00:01.150,"LID(bep,stan,evon)",@t,1,het
in het Congresboek van,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,4,Welzijnscongres dat u zelf mevrouw,fv600684,00:00:02.162,00:00:02.019,"LID(bep,stan,evon)",@t,4,het
beleidsbrief ? ik dacht dat,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,141,uw beleidsbrief was van deze,fv600684,00:01:18.106,00:01:17.917,"VNW(pers,pron,stan,red,3,ev,onz)",@t,141,het
tot morgen voor hem in,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,224,parlement in te dienen .,fv600684,00:01:39.803,00:01:39.672,"LID(bep,stan,evon)",@t,224,het
en geplande bedden samentellen is,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,346,programmatiecijfer in de rusthuissector opnieuw,fv600684,00:02:30.303,00:02:30.145,"LID(bep,stan,evon)",@t,346,het
rusthuizen serviceflats stoppen dan is,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,449,er niet meer om de,fv600684,00:03:12.010,00:03:11.746,"VNW(pers,pron,stan,red,3,ev,onz)",@t,449,het
fractie 't volgende stellen .,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,505,cre&euml;ren van tienduizend serviceflats is,fv600684,00:03:35.851,00:03:35.676,"LID(bep,stan,evon)",h@t,505,het
cre&euml;ren van tienduizend serviceflats is,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,511,cre&euml;ren van een huisvestingsbeleid voor,fv600684,00:03:39.155,00:03:38.990,"LID(bep,stan,evon)",@t,511,het
inspanningen eigenlijk moeten doen in,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,534,kader van de uitbouw van,fv600684,00:03:48.682,00:03:48.561,"LID(bep,stan,evon)",@t,534,het
aan een aantal eisen op,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,583,vlak van woonomgeving veiligheid gebruiksgemak,fv600684,00:04:07.620,00:04:07.500,"LID(bep,stan,evon)",@t,583,het
kunnen in de vorm van,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,641,ge&iuml;ntegreerd wonen . in ADL-clusters,fv600684,00:04:37.661,00:04:37.544,"LID(bep,stan,evon)",@t,641,het
instantie en ik kom tot,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,684,einde pas in tweede instantie,fv600684,00:04:54.151,00:04:54.082,"LID(bep,stan,evon)",t,684,het
niet de mening toegedaan dat,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,721,gebrek aan bepaalde statistische gegevens,fv600684,00:05:09.634,00:05:09.495,"LID(bep,stan,evon)",@t,721,het
aan bepaalde statistische gegevens en,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,728,huidig gebrek aan kennis van,fv600684,00:05:14.449,00:05:14.251,"LID(bep,stan,evon)",h@t,728,het
de minister uh antwoordt .,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,108,woord is nu aan de,fv600685,00:00:28.046,00:00:27.889,"LID(bep,stan,evon)",h@t,108,het
. even heel kort .,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,136,idee dat u lanceerde mevrouw,fv600685,00:00:37.526,00:00:37.295,"LID(bep,stan,evon)",@t,136,het
een voorbeeld mogen ontdekken .,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,220,is natuurlijk eenvoudig om u,fv600685,00:01:13.181,00:01:13.017,"VNW(pers,pron,stan,red,3,ev,onz)",@t,220,het
er in uw voorstel niet,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,275,gevaar dat de sociale solidariteit,fv600685,00:01:30.166,00:01:30.071,"LID(bep,stan,evon)",@t,275,het
solidariteit wordt losgelaten ? is,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,285,niet noodzakelijk dat eerst in,fv600685,00:01:35.035,00:01:34.971,"VNW(pers,pron,stan,red,3,ev,onz)",@t,285,het
woonproblematiek van de bejaarden in,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,307,algemeen ? en is deze,fv600685,00:01:44.033,00:01:43.890,"LID(bep,stan,evon)",@t,307,het
herverdeling in de bejaardenvoorzieningen .,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,364,is duidelijk dat er een,fv600685,00:02:08.266,00:02:08.127,"VNW(pers,pron,stan,red,3,ev,onz)",@t,364,het
Vae Van Der Poorten heeft,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,542,woord . de heer Van,fv600685,00:03:16.518,00:03:16.391,"LID(bep,stan,evon)",@t,542,het
heer Van Der Poorten heeft,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,557,woord . ja . ah,fv600685,00:03:21.349,00:03:21.213,"LID(bep,stan,evon)",@t,557,het
. wanneer men vertrekt van,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,629,standpunt dat bij de meer,fv600685,00:03:38.559,00:03:38.463,"LID(bep,stan,evon)",@t,629,het
vijfenvijftigjarigen ongeveer zeventig procent van,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,642,onroerend bezit aanwezig is enerzijds,fv600685,00:03:47.585,00:03:47.453,"LID(bep,stan,evon)",@t,642,het
de tweede plaats vertrekt van,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,656,standpunt dat wanneer men een,fv600685,00:03:53.954,00:03:53.801,"LID(bep,stan,evon)",@t,656,het
een carri&egrave;re uitbouwt en men,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,666,geluk heeft z'n carri&egrave;re te,fv600685,00:03:57.954,00:03:57.813,"LID(bep,stan,evon)",@t,666,het
worden . dat men eigenlijk,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,683,meest verdient op het einde,fv600685,00:04:02.774,00:04:02.625,"LID(bep,stan,evon)",@t,683,het
eigenlijk het meest verdient op,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,687,einde van z'n carri&egrave;re .,fv600685,00:04:03.771,00:04:03.653,"LID(bep,stan,evon)",@t,687,het
is enzovoort . dan is,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,705,duidelijk dat het idee dat,fv600685,00:04:10.204,00:04:10.018,"VNW(pers,pron,stan,red,3,ev,onz)",@t,705,het
dan is het duidelijk dat,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,708,idee dat u aangereikt heeft,fv600685,00:04:10.961,00:04:10.741,"LID(bep,stan,evon)",h@t,708,het
. ik zou eigenlijk wat,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,733,idee zelf betreft dat u,fv600685,00:04:21.283,00:04:21.106,"LID(bep,stan,evon)",h@t,733,het
betreft ondereel onder meer met,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,791,federale dat u ons eigenlijk,fv600685,00:04:41.501,00:04:41.385,"LID(bep,stan,evon)",@t,791,het
eigenlijk ge&euml;volueerd is en waar,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,820,eigenlijk bijgeschaafd is geworden en,fv600685,00:04:52.158,00:04:52.050,"VNW(pers,pron,stan,red,3,ev,onz)",Et,820,het
dat is eigenlijk wat mij,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,835,meeste in gans de zaak,fv600685,00:04:56.740,00:04:56.605,"LID(bep,stan,evon)",@t,835,het
heer Van Der Poorten heeft,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,9,woord . rumoer. Vandendriessche heeft,fv600686,00:00:01.960,00:00:01.840,"LID(bep,stan,evon)",@t,9,het
woord . rumoer. Vandendriessche heeft,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,15,woord . excuseer . rumoer.,fv600686,00:00:04.310,00:00:04.200,"LID(bep,stan,evon)",@t,15,het
heren ministers onze fractie vindt,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,42,zinvol de problematiek van de,fv600686,00:00:16.370,00:00:16.270,"VNW(pers,pron,stan,red,3,ev,onz)",@t,42,het
en ook voorgaande collega's hebben,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,62,gedaan in een globaal project,fv600686,00:00:24.310,00:00:24.205,"VNW(pers,pron,stan,red,3,ev,onz)",@t,62,het
kan ook niet voorbijgaan aan,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,165,toekomstige opa en oma syndroom,fv600686,00:01:10.670,00:01:10.590,"LID(bep,stan,evon)",[],165,het
meer lak aan organisatieregels die,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,293,leven in groep nu eenmaal,fv600686,00:02:04.310,00:02:04.195,"LID(bep,stan,evon)",j-@t,293,het
aanpasbaar wonen . en bij,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,487,uitwerken van het bejaardenbeleid moeten,fv600686,00:03:20.750,00:03:20.660,"LID(bep,stan,evon)",@t,487,het
en bij het uitwerken van,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,490,bejaardenbeleid moeten we daar terdege,fv600686,00:03:21.380,00:03:21.320,"LID(bep,stan,evon)",@n,490,het
trouwens naar deze opvangvorm .,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,542,door de minister uitgewerkte financieringsmechanisme,fv600686,00:03:41.720,00:03:41.580,"LID(bep,stan,evon)",@t,542,het
voor een sociaal doel .,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,565,overheidsbudget wordt bijna niet belast,fv600686,00:03:52.400,00:03:52.250,"LID(bep,stan,evon)",@t,565,het
validering de opbrengst de behoefte,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,587,fiscaal regime de woonzekerheid en,fv600686,00:04:02.910,00:04:02.780,"LID(bep,stan,evon)",h@t,587,het
en zelfs de ethiek van,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,597,systeem zijn vragen en d'r,fv600686,00:04:06.350,00:04:06.290,"LID(bep,stan,evon)",@t,597,het
markt comfort systeem is .,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,646,kan ook de druk op,fv600686,00:04:26.370,00:04:26.230,"VNW(pers,pron,stan,red,3,ev,onz)",h@t,646,het
. ook rekening houden met,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,709,feit dat op dit ogenblik,fv600686,00:04:52.960,00:04:52.810,"LID(bep,stan,evon)",@t,709,het
de serviceflatsbewoners ondersteund worden door,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,725,OCMW . dus eigenlijk zijn,fv600686,00:05:00.345,00:05:00.170,"LID(bep,stan,evon)",@t,725,het
procent die bestaansminimum genieten .,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,739,concept van de serviceflat bevat,fv600686,00:05:05.540,00:05:05.420,"LID(bep,stan,evon)",@t,739,het
een gedeelte verzorging . en,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,756,gedeelte verzorging is eigenlijk verhoudingsgewijze,fv600686,00:05:12.645,00:05:12.330,"LID(bep,stan,evon)",h@t,756,het
verhoudingsgewijze toch maar minimaal .,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,766,beantwoordt dus eigenlijk aan een,fv600686,00:05:17.910,00:05:17.790,"VNW(pers,pron,stan,red,3,ev,onz)",h@d,766,het
logica om de bouw en,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,778,beheer van serviceflats in de,fv600686,00:05:21.930,00:05:21.850,"LID(bep,stan,evon)",@d,778,het
sfeer van de huisvesting waar,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,789,accent duidelijk op ligt te,fv600686,00:05:26.090,00:05:25.980,"LID(bep,stan,evon)",@t,789,het
van professionalisme en kostenbewustzijn .,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,840,systeem van sociale huisvesting kent,fv600686,00:05:49.360,00:05:49.220,"LID(bep,stan,evon)",h@t,840,het
een huurprijs in functie van,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,858,inkomen . de huur van,fv600686,00:05:56.320,00:05:56.220,"LID(bep,stan,evon)",@d,858,het
dames en heren collega's .,CGN,CGN-comp-g_discussions_debates_and_meetings_non-broadcast,het,9,antwoord op deze interpellatie .,fv600687,00:00:03.330,00:00:03.175,"LID(bep,stan,evon)",Ed,9,het
